firm_id,year,treat,post,did,tfp,ln_tfp,size,age,lev,roa,province,industry,score
28,2015,0,1,0,2.6436,0.9721,7.83,25,0.685,0.071,浙江,服务,72.8
28,2016,0,1,0,2.647,0.9734,7.83,25,0.685,0.071,浙江,服务,72.8
28,2017,0,1,0,2.7342,1.0058,7.83,25,0.685,0.071,浙江,服务,72.8
28,2018,0,1,0,2.7001,0.9933,7.83,25,0.685,0.071,浙江,服务,72.8
28,2019,0,1,0,2.7411,1.0084,7.83,25,0.685,0.071,浙江,服务,72.8
28,2020,0,1,0,2.7732,1.02,7.83,25,0.685,0.071,浙江,服务,72.8
29,2010,0,0,0,2.1212,0.752,10.18,29,0.792,0.0189,浙江,科技,56.7
29,2011,0,0,0,2.3794,0.8668,10.18,29,0.792,0.0189,浙江,科技,56.7
29,2012,0,0,0,1.9303,0.6577,10.18,29,0.792,0.0189,浙江,科技,56.7
29,2013,0,0,0,2.1604,0.7703,10.18,29,0.792,0.0189,浙江,科技,56.7
29,2014,0,0,0,2.072,0.7285,10.18,29,0.792,0.0189,浙江,科技,56.7
29,2015,0,1,0,2.2257,0.8001,10.18,29,0.792,0.0189,浙江,科技,56.7
29,2016,0,1,0,2.1926,0.7851,10.18,29,0.792,0.0189,浙江,科技,56.7
29,2017,0,1,0,2.2842,0.826,10.18,29,0.792,0.0189,浙江,科技,56.7
29,2018,0,1,0,2.3455,0.8525,10.18,29,0.792,0.0189,浙江,科技,56.7
29,2019,0,1,0,2.2672,0.8186,10.18,29,0.792,0.0189,浙江,科技,56.7
29,2020,0,1,0,2.3812,0.8676,10.18,29,0.792,0.0189,浙江,科技,56.7
30,2010,1,0,0,1.8321,0.6054,10.46,10,0.489,0.0496,上海,服务,52.9
30,2011,1,0,0,1.7305,0.5484,10.46,10,0.489,0.0496,上海,服务,52.9
30,2012,1,0,0,1.8208,0.5993,10.46,10,0.489,0.0496,上海,服务,52.9
30,2013,1,0,0,1.611,0.4769,10.46,10,0.489,0.0496,上海,服务,52.9
30,2014,1,0,0,1.6699,0.5128,10.46,10,0.489,0.0496,上海,服务,52.9
30,2015,1,1,1,1.9376,0.6615,10.46,10,0.489,0.0496,上海,服务,52.9
30,2016,1,1,1,1.9413,0.6634,10.46,10,0.489,0.0496,上海,服务,52.9
30,2017,1,1,1,1.9913,0.6888,10.46,10,0.489,0.0496,上海,服务,52.9
30,2018,1,1,1,2.0915,0.7379,10.46,10,0.489,0.0496,上海,服务,52.9
30,2019,1,1,1,1.8265,0.6024,10.46,10,0.489,0.0496,上海,服务,52.9
30,2020,1,1,1,2.1204,0.7516,10.46,10,0.489,0.0496,上海,服务,52.9
31,2010,1,0,0,2.5275,0.9272,15.03,12,0.687,0.0437,江苏,制造,70.0
31,2011,1,0,0,2.4208,0.8841,15.03,12,0.687,0.0437,江苏,制造,70.0
31,2012,1,0,0,2.6382,0.9701,15.03,12,0.687,0.0437,江苏,制造,70.0
31,2013,1,0,0,2.3665,0.8614,15.03,12,0.687,0.0437,江苏,制造,70.0
31,2014,1,0,0,2.6927,0.9906,15.03,12,0.687,0.0437,江苏,制造,70.0
31,2015,1,1,1,2.6487,0.9741,15.03,12,0.687,0.0437,江苏,制造,70.0
31,2016,1,1,1,2.8232,1.0379,15.03,12,0.687,0.0437,江苏,制造,70.0
31,2017,1,1,1,2.826,1.0389,15.03,12,0.687,0.0437,江苏,制造,70.0
31,2018,1,1,1,2.9748,1.0902,15.03,12,0.687,0.0437,江苏,制造,70.0
31,2019,1,1,1,2.86,1.0508,15.03,12,0.687,0.0437,江苏,制造,70.0
31,2020,1,1,1,2.8285,1.0397,15.03,12,0.687,0.0437,江苏,制造,70.0
32,2010,1,0,0,2.4249,0.8858,13.75,26,0.793,0.0135,上海,科技,72.1
32,2011,1,0,0,2.3712,0.8634,13.75,26,0.793,0.0135,上海,科技,72.1
32,2012,1,0,0,2.2991,0.8325,13.75,26,0.793,0.0135,上海,科技,72.1
32,2013,1,0,0,2.334,0.8476,13.75,26,0.793,0.0135,上海,科技,72.1
32,2014,1,0,0,2.2209,0.7979,13.75,26,0.793,0.0135,上海,科技,72.1
32,2015,1,1,1,2.5865,0.9503,13.75,26,0.793,0.0135,上海,科技,72.1
32,2016,1,1,1,2.3916,0.872,13.75,26,0.793,0.0135,上海,科技,72.1
32,2017,1,1,1,2.6628,0.9794,13.75,26,0.793,0.0135,上海,科技,72.1
32,2018,1,1,1,2.6205,0.9634,13.75,26,0.793,0.0135,上海,科技,72.1
32,2019,1,1,1,2.8663,1.053,13.75,26,0.793,0.0135,上海,科技,72.1
32,2020,1,1,1,2.5376,0.9312,13.75,26,0.793,0.0135,上海,科技,72.1
33,2010,0,0,0,2.5038,0.9178,8.29,11,0.199,0.0031,江苏,服务,59.7
33,2011,0,0,0,2.4631,0.9014,8.29,11,0.199,0.0031,江苏,服务,59.7
33,2012,0,0,0,2.2944,0.8305,8.29,11,0.199,0.0031,江苏,服务,59.7
33,2013,0,0,0,2.4064,0.8781,8.29,11,0.199,0.0031,江苏,服务,59.7
33,2014,0,0,0,2.4042,0.8772,8.29,11,0.199,0.0031,江苏,服务,59.7
33,2015,0,1,0,2.4522,0.897,8.29,11,0.199,0.0031,江苏,服务,59.7
33,2016,0,1,0,2.3741,0.8646,8.29,11,0.199,0.0031,江苏,服务,59.7
33,2017,0,1,0,2.4551,0.8982,8.29,11,0.199,0.0031,江苏,服务,59.7
33,2018,0,1,0,2.3242,0.8434,8.29,11,0.199,0.0031,江苏,服务,59.7
33,2019,0,1,0,2.5175,0.9233,8.29,11,0.199,0.0031,江苏,服务,59.7
33,2020,0,1,0,2.569,0.9435,8.29,11,0.199,0.0031,江苏,服务,59.7
34,2010,0,0,0,2.1176,0.7503,9.43,6,0.414,0.0706,广东,服务,75.7
34,2011,0,0,0,2.3979,0.8746,9.43,6,0.414,0.0706,广东,服务,75.7
34,2012,0,0,0,2.3555,0.8568,9.43,6,0.414,0.0706,广东,服务,75.7
34,2013,0,0,0,2.2665,0.8182,9.43,6,0.414,0.0706,广东,服务,75.7
34,2014,0,0,0,2.331,0.8463,9.43,6,0.414,0.0706,广东,服务,75.7
34,2015,0,1,0,2.229,0.8016,9.43,6,0.414,0.0706,广东,服务,75.7
34,2016,0,1,0,2.2965,0.8314,9.43,6,0.414,0.0706,广东,服务,75.7
34,2017,0,1,0,2.3653,0.8609,9.43,6,0.414,0.0706,广东,服务,75.7
34,2018,0,1,0,2.5619,0.9408,9.43,6,0.414,0.0706,广东,服务,75.7
34,2019,0,1,0,2.3951,0.8734,9.43,6,0.414,0.0706,广东,服务,75.7
34,2020,0,1,0,2.5431,0.9334,9.43,6,0.414,0.0706,广东,服务,75.7
35,2010,0,0,0,2.1043,0.744,7.07,21,0.375,0.0395,北京,科技,45.8
35,2011,0,0,0,2.0854,0.7349,7.07,21,0.375,0.0395,北京,科技,45.8
35,2012,0,0,0,2.2068,0.7915,7.07,21,0.375,0.0395,北京,科技,45.8
35,2013,0,0,0,2.086,0.7353,7.07,21,0.375,0.0395,北京,科技,45.8
35,2014,0,0,0,2.0023,0.6943,7.07,21,0.375,0.0395,北京,科技,45.8
35,2015,0,1,0,2.0413,0.7136,7.07,21,0.375,0.0395,北京,科技,45.8
35,2016,0,1,0,2.1463,0.7638,7.07,21,0.375,0.0395,北京,科技,45.8
35,2017,0,1,0,2.0946,0.7394,7.07,21,0.375,0.0395,北京,科技,45.8
35,2018,0,1,0,2.2805,0.8244,7.07,21,0.375,0.0395,北京,科技,45.8
35,2019,0,1,0,2.2129,0.7943,7.07,21,0.375,0.0395,北京,科技,45.8
35,2020,0,1,0,2.517,0.9231,7.07,21,0.375,0.0395,北京,科技,45.8
36,2010,0,0,0,1.8932,0.6383,8.82,25,0.156,0.0193,浙江,科技,75.2
36,2011,0,0,0,1.7801,0.5767,8.82,25,0.156,0.0193,浙江,科技,75.2
36,2012,0,0,0,1.8635,0.6225,8.82,25,0.156,0.0193,浙江,科技,75.2
36,2013,0,0,0,1.947,0.6663,8.82,25,0.156,0.0193,浙江,科技,75.2
36,2014,0,0,0,1.7203,0.5425,8.82,25,0.156,0.0193,浙江,科技,75.2
36,2015,0,1,0,1.9966,0.6914,8.82,25,0.156,0.0193,浙江,科技,75.2
36,2016,0,1,0,2.1832,0.7808,8.82,25,0.156,0.0193,浙江,科技,75.2
36,2017,0,1,0,1.9675,0.6768,8.82,25,0.156,0.0193,浙江,科技,75.2
36,2018,0,1,0,2.0589,0.7222,8.82,25,0.156,0.0193,浙江,科技,75.2
36,2019,0,1,0,2.1554,0.768,8.82,25,0.156,0.0193,浙江,科技,75.2
36,2020,0,1,0,2.0565,0.721,8.82,25,0.156,0.0193,浙江,科技,75.2
37,2010,0,0,0,1.9409,0.6632,10.63,29,0.629,0.0471,北京,制造,43.8
37,2011,0,0,0,2.2526,0.8121,10.63,29,0.629,0.0471,北京,制造,43.8
37,2012,0,0,0,2.1972,0.7872,10.63,29,0.629,0.0471,北京,制造,43.8
37,2013,0,0,0,2.1272,0.7548,10.63,29,0.629,0.0471,北京,制造,43.8
37,2014,0,0,0,2.2612,0.8159,10.63,29,0.629,0.0471,北京,制造,43.8
37,2015,0,1,0,2.2101,0.7931,10.63,29,0.629,0.0471,北京,制造,43.8
37,2016,0,1,0,2.2357,0.8045,10.63,29,0.629,0.0471,北京,制造,43.8
37,2017,0,1,0,2.3691,0.8625,10.63,29,0.629,0.0471,北京,制造,43.8
37,2018,0,1,0,2.1947,0.786,10.63,29,0.629,0.0471,北京,制造,43.8
37,2019,0,1,0,2.4532,0.8974,10.63,29,0.629,0.0471,北京,制造,43.8
37,2020,0,1,0,2.2287,0.8014,10.63,29,0.629,0.0471,北京,制造,43.8
38,2010,0,0,0,2.4928,0.9134,12.41,28,0.404,0.0838,浙江,服务,46.1
38,2011,0,0,0,2.4332,0.8892,12.41,28,0.404,0.0838,浙江,服务,46.1
38,2012,0,0,0,2.3502,0.8545,12.41,28,0.404,0.0838,浙江,服务,46.1
38,2013,0,0,0,2.2664,0.8182,12.41,28,0.404,0.0838,浙江,服务,46.1
38,2014,0,0,0,2.3276,0.8448,12.41,28,0.404,0.0838,浙江,服务,46.1
38,2015,0,1,0,2.4078,0.8787,12.41,28,0.404,0.0838,浙江,服务,46.1
38,2016,0,1,0,2.4242,0.8855,12.41,28,0.404,0.0838,浙江,服务,46.1
38,2017,0,1,0,2.4314,0.8885,12.41,28,0.404,0.0838,浙江,服务,46.1
38,2018,0,1,0,2.4574,0.8991,12.41,28,0.404,0.0838,浙江,服务,46.1
38,2019,0,1,0,2.4591,0.8998,12.41,28,0.404,0.0838,浙江,服务,46.1
38,2020,0,1,0,2.3563,0.8571,12.41,28,0.404,0.0838,浙江,服务,46.1
39,2010,0,0,0,2.2348,0.8042,8.54,8,0.429,-0.0184,北京,制造,61.4
39,2011,0,0,0,2.0265,0.7063,8.54,8,0.429,-0.0184,北京,制造,61.4
39,2012,0,0,0,2.1644,0.7721,8.54,8,0.429,-0.0184,北京,制造,61.4
39,2013,0,0,0,2.1214,0.7521,8.54,8,0.429,-0.0184,北京,制造,61.4
39,2014,0,0,0,2.2345,0.804,8.54,8,0.429,-0.0184,北京,制造,61.4
39,2015,0,1,0,2.2045,0.7905,8.54,8,0.429,-0.0184,北京,制造,61.4
39,2016,0,1,0,2.4111,0.8801,8.54,8,0.429,-0.0184,北京,制造,61.4
39,2017,0,1,0,2.334,0.8476,8.54,8,0.429,-0.0184,北京,制造,61.4
39,2018,0,1,0,2.1722,0.7757,8.54,8,0.429,-0.0184,北京,制造,61.4
39,2019,0,1,0,2.3905,0.8715,8.54,8,0.429,-0.0184,北京,制造,61.4
39,2020,0,1,0,2.2659,0.818,8.54,8,0.429,-0.0184,北京,制造,61.4
40,2010,1,0,0,2.2313,0.8026,8.69,24,0.205,0.0051,上海,服务,42.7
40,2011,1,0,0,2.1707,0.7751,8.69,24,0.205,0.0051,上海,服务,42.7
40,2012,1,0,0,2.3292,0.8455,8.69,24,0.205,0.0051,上海,服务,42.7
40,2013,1,0,0,2.1825,0.7804,8.69,24,0.205,0.0051,上海,服务,42.7
40,2014,1,0,0,2.218,0.7966,8.69,24,0.205,0.0051,上海,服务,42.7
40,2015,1,1,1,2.3843,0.8689,8.69,24,0.205,0.0051,上海,服务,42.7
40,2016,1,1,1,2.4133,0.881,8.69,24,0.205,0.0051,上海,服务,42.7
40,2017,1,1,1,2.5998,0.9554,8.69,24,0.205,0.0051,上海,服务,42.7
40,2018,1,1,1,2.5728,0.945,8.69,24,0.205,0.0051,上海,服务,42.7
40,2019,1,1,1,2.7009,0.9936,8.69,24,0.205,0.0051,上海,服务,42.7
40,2020,1,1,1,2.7767,1.0213,8.69,24,0.205,0.0051,上海,服务,42.7
41,2010,0,0,0,1.9152,0.6498,5.71,26,0.227,0.0223,浙江,服务,42.1
41,2011,0,0,0,1.8106,0.5936,5.71,26,0.227,0.0223,浙江,服务,42.1
41,2012,0,0,0,1.8704,0.6262,5.71,26,0.227,0.0223,浙江,服务,42.1
41,2013,0,0,0,1.9052,0.6446,5.71,26,0.227,0.0223,浙江,服务,42.1
41,2014,0,0,0,1.8825,0.6326,5.71,26,0.227,0.0223,浙江,服务,42.1
41,2015,0,1,0,1.903,0.6434,5.71,26,0.227,0.0223,浙江,服务,42.1
41,2016,0,1,0,2.0138,0.7,5.71,26,0.227,0.0223,浙江,服务,42.1
41,2017,0,1,0,1.9265,0.6557,5.71,26,0.227,0.0223,浙江,服务,42.1
41,2018,0,1,0,2.1524,0.7666,5.71,26,0.227,0.0223,浙江,服务,42.1
41,2019,0,1,0,1.9964,0.6914,5.71,26,0.227,0.0223,浙江,服务,42.1
41,2020,0,1,0,2.3891,0.8709,5.71,26,0.227,0.0223,浙江,服务,42.1
42,2010,1,0,0,2.1348,0.7584,9.67,22,0.735,0.0938,江苏,服务,40.0
42,2011,1,0,0,2.0181,0.7021,9.67,22,0.735,0.0938,江苏,服务,40.0
42,2012,1,0,0,2.3382,0.8494,9.67,22,0.735,0.0938,江苏,服务,40.0
42,2013,1,0,0,2.2995,0.8327,9.67,22,0.735,0.0938,江苏,服务,40.0
42,2014,1,0,0,2.2373,0.8053,9.67,22,0.735,0.0938,江苏,服务,40.0
42,2015,1,1,1,2.2429,0.8078,9.67,22,0.735,0.0938,江苏,服务,40.0
42,2016,1,1,1,2.4187,0.8832,9.67,22,0.735,0.0938,江苏,服务,40.0
42,2017,1,1,1,2.3054,0.8353,9.67,22,0.735,0.0938,江苏,服务,40.0
42,2018,1,1,1,2.5838,0.9493,9.67,22,0.735,0.0938,江苏,服务,40.0
42,2019,1,1,1,2.5385,0.9316,9.67,22,0.735,0.0938,江苏,服务,40.0
42,2020,1,1,1,2.4871,0.9111,9.67,22,0.735,0.0938,江苏,服务,40.0
43,2010,1,0,0,1.5254,0.4223,7.88,25,0.131,0.0585,广东,科技,57.5
43,2011,1,0,0,1.7126,0.538,7.88,25,0.131,0.0585,广东,科技,57.5
43,2012,1,0,0,1.7851,0.5795,7.88,25,0.131,0.0585,广东,科技,57.5
43,2013,1,0,0,1.7947,0.5848,7.88,25,0.131,0.0585,广东,科技,57.5
43,2014,1,0,0,1.5446,0.4348,7.88,25,0.131,0.0585,广东,科技,57.5
43,2015,1,1,1,1.9039,0.6439,7.88,25,0.131,0.0585,广东,科技,57.5
43,2016,1,1,1,1.9953,0.6908,7.88,25,0.131,0.0585,广东,科技,57.5
43,2017,1,1,1,1.748,0.5584,7.88,25,0.131,0.0585,广东,科技,57.5
43,2018,1,1,1,1.933,0.6591,7.88,25,0.131,0.0585,广东,科技,57.5
43,2019,1,1,1,1.9812,0.6837,7.88,25,0.131,0.0585,广东,科技,57.5
43,2020,1,1,1,1.9437,0.6646,7.88,25,0.131,0.0585,广东,科技,57.5
44,2010,0,0,0,1.7799,0.5765,8.94,25,0.263,0.073,北京,服务,71.0
44,2011,0,0,0,1.7997,0.5876,8.94,25,0.263,0.073,北京,服务,71.0
44,2012,0,0,0,1.8376,0.6085,8.94,25,0.263,0.073,北京,服务,71.0
44,2013,0,0,0,1.8161,0.5967,8.94,25,0.263,0.073,北京,服务,71.0
44,2014,0,0,0,1.8482,0.6142,8.94,25,0.263,0.073,北京,服务,71.0
44,2015,0,1,0,1.9085,0.6463,8.94,25,0.263,0.073,北京,服务,71.0
44,2016,0,1,0,1.9767,0.6814,8.94,25,0.263,0.073,北京,服务,71.0
44,2017,0,1,0,1.922,0.6534,8.94,25,0.263,0.073,北京,服务,71.0
44,2018,0,1,0,1.9315,0.6583,8.94,25,0.263,0.073,北京,服务,71.0
44,2019,0,1,0,2.0017,0.694,8.94,25,0.263,0.073,北京,服务,71.0
44,2020,0,1,0,1.8204,0.599,8.94,25,0.263,0.073,北京,服务,71.0
45,2010,1,0,0,2.4644,0.9019,8.25,16,0.304,0.0158,上海,服务,41.4
45,2011,1,0,0,2.4884,0.9116,8.25,16,0.304,0.0158,上海,服务,41.4
45,2012,1,0,0,2.6005,0.9557,8.25,16,0.304,0.0158,上海,服务,41.4
45,2013,1,0,0,2.3291,0.8455,8.25,16,0.304,0.0158,上海,服务,41.4
45,2014,1,0,0,2.347,0.8531,8.25,16,0.304,0.0158,上海,服务,41.4
45,2015,1,1,1,2.7418,1.0086,8.25,16,0.304,0.0158,上海,服务,41.4
45,2016,1,1,1,2.7337,1.0057,8.25,16,0.304,0.0158,上海,服务,41.4
45,2017,1,1,1,2.7714,1.0194,8.25,16,0.304,0.0158,上海,服务,41.4
45,2018,1,1,1,2.7282,1.0036,8.25,16,0.304,0.0158,上海,服务,41.4
45,2019,1,1,1,2.8608,1.0511,8.25,16,0.304,0.0158,上海,服务,41.4
45,2020,1,1,1,2.9077,1.0674,8.25,16,0.304,0.0158,上海,服务,41.4
46,2010,1,0,0,2.4767,0.9069,9.81,6,0.443,0.0164,江苏,服务,66.1
46,2011,1,0,0,2.312,0.8381,9.81,6,0.443,0.0164,江苏,服务,66.1
46,2012,1,0,0,2.6197,0.9631,9.81,6,0.443,0.0164,江苏,服务,66.1
46,2013,1,0,0,2.685,0.9877,9.81,6,0.443,0.0164,江苏,服务,66.1
46,2014,1,0,0,2.6473,0.9735,9.81,6,0.443,0.0164,江苏,服务,66.1
46,2015,1,1,1,2.6648,0.9801,9.81,6,0.443,0.0164,江苏,服务,66.1
46,2016,1,1,1,2.8402,1.0439,9.81,6,0.443,0.0164,江苏,服务,66.1
46,2017,1,1,1,2.8788,1.0574,9.81,6,0.443,0.0164,江苏,服务,66.1
46,2018,1,1,1,2.9687,1.0881,9.81,6,0.443,0.0164,江苏,服务,66.1
46,2019,1,1,1,2.7452,1.0098,9.81,6,0.443,0.0164,江苏,服务,66.1
46,2020,1,1,1,2.8301,1.0403,9.81,6,0.443,0.0164,江苏,服务,66.1
47,2010,0,0,0,2.4006,0.8757,6.48,16,0.511,0.0634,浙江,制造,72.9
47,2011,0,0,0,2.3031,0.8343,6.48,16,0.511,0.0634,浙江,制造,72.9
47,2012,0,0,0,2.4763,0.9068,6.48,16,0.511,0.0634,浙江,制造,72.9
47,2013,0,0,0,2.5127,0.9214,6.48,16,0.511,0.0634,浙江,制造,72.9
47,2014,0,0,0,2.4837,0.9097,6.48,16,0.511,0.0634,浙江,制造,72.9
47,2015,0,1,0,2.5168,0.923,6.48,16,0.511,0.0634,浙江,制造,72.9
47,2016,0,1,0,2.489,0.9119,6.48,16,0.511,0.0634,浙江,制造,72.9
47,2017,0,1,0,2.6827,0.9868,6.48,16,0.511,0.0634,浙江,制造,72.9
47,2018,0,1,0,2.4648,0.9021,6.48,16,0.511,0.0634,浙江,制造,72.9
47,2019,0,1,0,2.5161,0.9227,6.48,16,0.511,0.0634,浙江,制造,72.9
47,2020,0,1,0,2.596,0.954,6.48,16,0.511,0.0634,浙江,制造,72.9
48,2010,0,0,0,2.3339,0.8476,7.07,10,0.445,0.0517,北京,制造,46.7
48,2011,0,0,0,2.3727,0.864,7.07,10,0.445,0.0517,北京,制造,46.7
48,2012,0,0,0,2.3199,0.8415,7.07,10,0.445,0.0517,北京,制造,46.7
48,2013,0,0,0,2.547,0.9349,7.07,10,0.445,0.0517,北京,制造,46.7
48,2014,0,0,0,2.4519,0.8968,7.07,10,0.445,0.0517,北京,制造,46.7
48,2015,0,1,0,2.5452,0.9342,7.07,10,0.445,0.0517,北京,制造,46.7
48,2016,0,1,0,2.6698,0.982,7.07,10,0.445,0.0517,北京,制造,46.7
48,2017,0,1,0,2.5595,0.9398,7.07,10,0.445,0.0517,北京,制造,46.7
48,2018,0,1,0,2.6668,0.9809,7.07,10,0.445,0.0517,北京,制造,46.7
48,2019,0,1,0,2.6338,0.9684,7.07,10,0.445,0.0517,北京,制造,46.7
48,2020,0,1,0,2.7509,1.0119,7.07,10,0.445,0.0517,北京,制造,46.7
49,2010,1,0,0,2.7386,1.0075,14.26,7,0.159,0.0665,上海,科技,45.9
49,2011,1,0,0,2.811,1.0335,14.26,7,0.159,0.0665,上海,科技,45.9
49,2012,1,0,0,2.9522,1.0826,14.26,7,0.159,0.0665,上海,科技,45.9
49,2013,1,0,0,2.9072,1.0672,14.26,7,0.159,0.0665,上海,科技,45.9
49,2014,1,0,0,2.7481,1.0109,14.26,7,0.159,0.0665,上海,科技,45.9
49,2015,1,1,1,3.1234,1.1389,14.26,7,0.159,0.0665,上海,科技,45.9
49,2016,1,1,1,2.9694,1.0884,14.26,7,0.159,0.0665,上海,科技,45.9
49,2017,1,1,1,3.2391,1.1753,14.26,7,0.159,0.0665,上海,科技,45.9
49,2018,1,1,1,3.2202,1.1695,14.26,7,0.159,0.0665,上海,科技,45.9
49,2019,1,1,1,3.1668,1.1527,14.26,7,0.159,0.0665,上海,科技,45.9
49,2020,1,1,1,3.1736,1.1549,14.26,7,0.159,0.0665,上海,科技,45.9
50,2010,0,0,0,2.2953,0.8309,7.43,8,0.271,0.0444,上海,制造,74.4
50,2011,0,0,0,2.2104,0.7932,7.43,8,0.271,0.0444,上海,制造,74.4
50,2012,0,0,0,2.291,0.829,7.43,8,0.271,0.0444,上海,制造,74.4
50,2013,0,0,0,2.3747,0.8649,7.43,8,0.271,0.0444,上海,制造,74.4
50,2014,0,0,0,2.2513,0.8115,7.43,8,0.271,0.0444,上海,制造,74.4
50,2015,0,1,0,2.2659,0.818,7.43,8,0.271,0.0444,上海,制造,74.4
50,2016,0,1,0,2.2281,0.8011,7.43,8,0.271,0.0444,上海,制造,74.4
50,2017,0,1,0,2.261,0.8158,7.43,8,0.271,0.0444,上海,制造,74.4
50,2018,0,1,0,2.2047,0.7906,7.43,8,0.271,0.0444,上海,制造,74.4
50,2019,0,1,0,2.4805,0.9084,7.43,8,0.271,0.0444,上海,制造,74.4
50,2020,0,1,0,2.6084,0.9587,7.43,8,0.271,0.0444,上海,制造,74.4
51,2010,0,0,0,2.4482,0.8953,7.81,22,0.691,0.0583,北京,制造,72.9
51,2011,0,0,0,2.7033,0.9945,7.81,22,0.691,0.0583,北京,制造,72.9
51,2012,0,0,0,2.793,1.0271,7.81,22,0.691,0.0583,北京,制造,72.9
51,2013,0,0,0,2.6251,0.9651,7.81,22,0.691,0.0583,北京,制造,72.9
51,2014,0,0,0,2.7009,0.9936,7.81,22,0.691,0.0583,北京,制造,72.9
51,2015,0,1,0,2.51,0.9203,7.81,22,0.691,0.0583,北京,制造,72.9
51,2016,0,1,0,2.7575,1.0143,7.81,22,0.691,0.0583,北京,制造,72.9
51,2017,0,1,0,2.6444,0.9725,7.81,22,0.691,0.0583,北京,制造,72.9
51,2018,0,1,0,2.7908,1.0263,7.81,22,0.691,0.0583,北京,制造,72.9
51,2019,0,1,0,2.6347,0.9688,7.81,22,0.691,0.0583,北京,制造,72.9
51,2020,0,1,0,2.8651,1.0526,7.81,22,0.691,0.0583,北京,制造,72.9
52,2010,0,0,0,2.7487,1.0111,13.67,17,0.546,0.0547,江苏,科技,61.6
52,2011,0,0,0,2.7334,1.0055,13.67,17,0.546,0.0547,江苏,科技,61.6
52,2012,0,0,0,2.6515,0.9751,13.67,17,0.546,0.0547,江苏,科技,61.6
52,2013,0,0,0,2.8604,1.051,13.67,17,0.546,0.0547,江苏,科技,61.6
52,2014,0,0,0,2.8489,1.0469,13.67,17,0.546,0.0547,江苏,科技,61.6
52,2015,0,1,0,2.772,1.0196,13.67,17,0.546,0.0547,江苏,科技,61.6
52,2016,0,1,0,2.9924,1.0961,13.67,17,0.546,0.0547,江苏,科技,61.6
52,2017,0,1,0,2.9221,1.0723,13.67,17,0.546,0.0547,江苏,科技,61.6
52,2018,0,1,0,2.8795,1.0576,13.67,17,0.546,0.0547,江苏,科技,61.6
52,2019,0,1,0,2.9516,1.0823,13.67,17,0.546,0.0547,江苏,科技,61.6
52,2020,0,1,0,3.1342,1.1424,13.67,17,0.546,0.0547,江苏,科技,61.6
53,2010,1,0,0,2.7922,1.0268,15.81,18,0.554,0.0733,浙江,制造,72.8
53,2011,1,0,0,2.8871,1.0602,15.81,18,0.554,0.0733,浙江,制造,72.8
53,2012,1,0,0,2.7291,1.004,15.81,18,0.554,0.0733,浙江,制造,72.8
53,2013,1,0,0,2.8684,1.0538,15.81,18,0.554,0.0733,浙江,制造,72.8
53,2014,1,0,0,2.8999,1.0647,15.81,18,0.554,0.0733,浙江,制造,72.8
53,2015,1,1,1,3.0082,1.1013,15.81,18,0.554,0.0733,浙江,制造,72.8
53,2016,1,1,1,3.1187,1.1374,15.81,18,0.554,0.0733,浙江,制造,72.8
53,2017,1,1,1,3.0171,1.1043,15.81,18,0.554,0.0733,浙江,制造,72.8
53,2018,1,1,1,3.1662,1.1525,15.81,18,0.554,0.0733,浙江,制造,72.8
53,2019,1,1,1,3.1904,1.1601,15.81,18,0.554,0.0733,浙江,制造,72.8
53,2020,1,1,1,2.8635,1.052,15.81,18,0.554,0.0733,浙江,制造,72.8
54,2010,1,0,0,2.2646,0.8174,7.66,23,0.569,0.0742,北京,服务,43.7
54,2011,1,0,0,2.5278,0.9273,7.66,23,0.569,0.0742,北京,服务,43.7
54,2012,1,0,0,2.7119,0.9977,7.66,23,0.569,0.0742,北京,服务,43.7
54,2013,1,0,0,2.5977,0.9546,7.66,23,0.569,0.0742,北京,服务,43.7
54,2014,1,0,0,2.5028,0.9174,7.66,23,0.569,0.0742,北京,服务,43.7
54,2015,1,1,1,2.71,0.997,7.66,23,0.569,0.0742,北京,服务,43.7
54,2016,1,1,1,2.9421,1.0791,7.66,23,0.569,0.0742,北京,服务,43.7
54,2017,1,1,1,2.6672,0.981,7.66,23,0.569,0.0742,北京,服务,43.7
54,2018,1,1,1,2.9923,1.096,7.66,23,0.569,0.0742,北京,服务,43.7
54,2019,1,1,1,2.8939,1.0626,7.66,23,0.569,0.0742,北京,服务,43.7
54,2020,1,1,1,2.8002,1.0297,7.66,23,0.569,0.0742,北京,服务,43.7
55,2010,1,0,0,1.9961,0.6912,9.26,18,0.634,0.0014,浙江,科技,55.8
55,2011,1,0,0,2.2045,0.7905,9.26,18,0.634,0.0014,浙江,科技,55.8
55,2012,1,0,0,2.2111,0.7935,9.26,18,0.634,0.0014,浙江,科技,55.8
55,2013,1,0,0,1.9859,0.6861,9.26,18,0.634,0.0014,浙江,科技,55.8
55,2014,1,0,0,2.1375,0.7596,9.26,18,0.634,0.0014,浙江,科技,55.8
55,2015,1,1,1,2.2615,0.816,9.26,18,0.634,0.0014,浙江,科技,55.8
55,2016,1,1,1,2.4972,0.9152,9.26,18,0.634,0.0014,浙江,科技,55.8
55,2017,1,1,1,2.2529,0.8122,9.26,18,0.634,0.0014,浙江,科技,55.8
55,2018,1,1,1,2.5683,0.9432,9.26,18,0.634,0.0014,浙江,科技,55.8
